user_id,item_id,rating,timestamp
2,115479,5.0,1286064000
2,22192,4.0,1286064000
2,63643,1.0,1286064000
2,81588,1.0,1285977600
2,77771,5.0,1285632000
2,40370,2.0,1285545600
2,64425,3.0,1285545600
2,125772,3.0,1284940800
2,113693,5.0,1284768000
2,111275,1.0,1283731200
2,41634,5.0,1283126400
2,123567,5.0,1283040000
2,118546,2.0,1282953600
2,28714,5.0,1282176000
2,91820,1.0,1282176000
2,55280,5.0,1282089600
2,86857,4.0,1282089600
2,10584,5.0,1281744000
2,116798,1.0,1281052800
2,31115,5.0,1280966400
2,114707,5.0,1280793600
2,14682,5.0,1280361600
2,79234,1.0,1279584000
2,99879,5.0,1279584000
2,84142,1.0,1279584000
2,59101,1.0,1279152000
2,41428,5.0,1279065600
2,24417,3.0,1278892800
2,58757,5.0,1278806400
2,32646,5.0,1278720000
2,95877,5.0,1278201600
2,3405,5.0,1277769600
2,69654,1.0,1277769600
2,8289,4.0,1277424000
2,96172,2.0,1277337600
2,479,5.0,1276646400
2,90811,5.0,1276300800
2,28743,5.0,1276128000
2,105294,1.0,1276041600
2,37138,5.0,1275955200
2,66958,5.0,1275350400
2,2029,5.0,1275264000
2,89878,5.0,1274659200
2,81118,4.0,1274313600
2,60130,5.0,1274054400
2,100427,5.0,1273968000
2,68319,5.0,1273536000
2,49882,5.0,1273363200
2,68397,1.0,1272844800
2,20595,5.0,1271635200
2,68894,5.0,1270425600
2,127311,3.0,1270080000
2,88755,1.0,1269648000
2,74878,5.0,1268697600
2,83855,5.0,1268524800
2,63696,1.0,1268092800
2,68428,5.0,1267488000
2,61800,5.0,1267142400
2,118836,5.0,1267056000
2,125194,1.0,1267056000
2,95720,5.0,1266710400
2,109448,5.0,1266105600
2,98899,5.0,1266105600
2,50388,5.0,1265932800
2,52567,5.0,1265932800
2,27413,5.0,1265846400
2,4189,5.0,1265846400
2,14390,5.0,1265846400
2,53838,5.0,1265846400
2,92520,5.0,1265846400
2,52895,1.0,1265846400
2,94837,5.0,1265846400
2,91711,5.0,1265760000
2,69338,5.0,1265587200
2,90326,5.0,1265587200
2,5217,5.0,1265587200
2,104996,5.0,1265414400
2,8602,5.0,1265414400
2,103448,3.0,1265414400
2,116403,5.0,1265328000
2,54803,5.0,1265241600
2,75005,5.0,1265155200
2,57218,5.0,1264982400
2,102020,5.0,1264982400
2,94218,5.0,1264896000
2,117798,5.0,1264896000
2,95732,1.0,1264896000
2,88424,1.0,1264896000
2,52796,5.0,1264809600
2,17508,5.0,1264809600
2,59491,5.0,1264809600
2,43773,5.0,1264809600
2,101263,5.0,1264550400
2,65940,5.0,1264464000
2,72663,5.0,1264204800
2,37482,4.0,1264204800
2,75672,3.0,1264032000
2,95499,4.0,1263859200
2,122307,5.0,1263772800
2,99279,2.0,1263686400
2,118481,5.0,1263600000
2,30901,4.0,1263168000
2,19618,4.0,1263081600
2,112418,5.0,1263081600
2,61307,5.0,1262995200
2,122095,5.0,1262995200
2,117886,4.0,1262995200
2,31374,5.0,1262822400
2,96942,5.0,1262822400
2,10386,5.0,1262822400
2,85689,5.0,1262822400
2,85386,5.0,1262822400
2,40280,5.0,1262476800
2,81775,1.0,1262131200
2,26417,5.0,1261958400
2,30272,5.0,1261958400
2,15390,2.0,1261958400
2,56196,3.0,1261958400
2,92895,5.0,1261872000
2,118788,5.0,1261785600
2,123141,5.0,1261699200
2,96,5.0,1261699200
2,20155,5.0,1261699200
2,48746,5.0,1261612800
2,121329,5.0,1261612800
2,35869,5.0,1261612800
2,48567,5.0,1261612800
2,101349,5.0,1261526400
2,100363,1.0,1261440000
2,24167,1.0,1261353600
2,117930,5.0,1261353600
2,69798,2.0,1261353600
2,44077,5.0,1261267200
2,86549,1.0,1261180800
2,9002,5.0,1261180800
2,118491,5.0,1260576000
2,22991,5.0,1260576000
2,7754,5.0,1260576000
2,1152,4.0,1260576000
2,47519,4.0,1260489600
2,100201,1.0,1260230400
2,26919,5.0,1259971200
2,103172,1.0,1259712000
2,102622,1.0,1259452800
2,916,5.0,1259280000
2,24564,5.0,1257811200
2,77389,5.0,1256601600
2,48717,5.0,1256169600
2,19782,5.0,1256169600
2,93406,3.0,1255910400
2,91256,5.0,1255651200
2,16482,4.0,1253836800
2,110116,5.0,1253404800
2,58108,5.0,1253232000
2,68475,5.0,1252627200
2,120701,4.0,1252108800
2,77064,5.0,1251763200
2,33943,3.0,1251590400
2,4298,1.0,1251590400
2,19239,4.0,1251331200
2,37464,5.0,1250467200
2,114058,5.0,1249171200
2,24429,5.0,1249171200
2,68942,5.0,1249084800
2,44594,5.0,1249084800
2,125819,5.0,1248307200
2,20914,5.0,1247529600
2,10085,5.0,1246060800
2,96365,5.0,1245542400
2,30276,5.0,1245283200
2,4397,5.0,1244678400
2,4173,5.0,1244678400
2,13663,1.0,1244592000
2,90787,5.0,1244505600
2,4621,5.0,1244332800
2,124943,5.0,1244160000
2,97636,5.0,1244073600
2,85746,5.0,1242691200
2,127488,1.0,1242518400
2,58082,5.0,1242432000
2,37967,5.0,1242259200
2,96852,1.0,1241481600
2,33575,4.0,1241395200
2,127730,5.0,1241222400
2,12634,5.0,1241136000
2,119640,1.0,1240099200
2,3683,5.0,1239580800
2,124287,5.0,1239408000
2,104116,3.0,1239235200
2,50263,1.0,1238371200
2,2353,5.0,1237420800
2,2656,1.0,1237334400
2,58600,3.0,1236556800
2,55711,5.0,1236556800
2,52653,5.0,1236384000
2,95237,4.0,1236124800
2,17997,5.0,1235433600
2,86730,1.0,1234915200
2,91612,5.0,1234483200
2,9077,5.0,1234310400
2,40352,5.0,1234224000
2,63181,5.0,1233273600
2,127997,5.0,1233187200
2,37132,5.0,1233100800
2,55228,5.0,1233100800
2,60379,5.0,1233014400
2,72701,5.0,1232928000
2,58101,5.0,1232841600
2,48994,1.0,1232409600
2,124096,3.0,1232409600
2,66495,4.0,1232323200
2,38535,5.0,1232150400
2,75976,1.0,1231977600
2,61458,2.0,1231891200
2,90164,1.0,1231891200
2,24253,5.0,1231891200
2,84365,5.0,1231718400
2,90505,5.0,1231632000
2,57390,5.0,1231632000
2,63909,5.0,1231632000
2,78813,5.0,1231632000
2,64217,5.0,1231545600
2,123558,4.0,1231459200
2,42540,5.0,1231459200
2,69290,5.0,1231286400
2,80869,1.0,1231286400
2,26907,5.0,1231200000
2,41669,3.0,1231200000
2,24740,5.0,1231200000
2,99929,5.0,1231200000
2,121458,3.0,1231200000
2,39509,1.0,1231113600
2,12094,1.0,1231113600
2,121229,5.0,1230940800
2,64476,1.0,1230422400
2,62698,5.0,1230336000
2,75216,1.0,1229990400
2,43745,5.0,1229904000
2,76987,1.0,1229904000
2,124057,5.0,1229817600
2,40912,5.0,1229817600
2,104147,5.0,1229644800
9,112574,5.0,1264809600
9,42379,5.0,1486252800
9,44864,5.0,1479686400
9,49791,5.0,1478649600
9,45686,4.0,1469664000
9,61384,5.0,1466035200
9,58126,5.0,1458604800
9,19271,5.0,1453075200
9,64615,4.0,1440979200
9,22097,5.0,1440547200
9,3147,4.0,1439769600
9,100542,5.0,1439596800
9,33386,5.0,1439337600
9,8932,5.0,1435968000
9,7117,5.0,1434240000
9,112604,5.0,1431993600
9,102170,5.0,1430265600
9,125063,5.0,1428883200
9,59301,3.0,1427760000
9,30039,5.0,1424995200
9,24207,3.0,1424390400
9,104745,4.0,1423526400
9,88780,5.0,1422921600
9,3097,5.0,1421625600
9,96826,4.0,1420848000
9,7409,5.0,1420502400
9,117142,5.0,1418860800
9,56314,4.0,1418428800
9,32131,4.0,1416009600
9,52300,5.0,1414627200
9,85342,5.0,1413590400
9,59357,5.0,1411516800
9,112260,5.0,1410739200
9,19660,4.0,1410480000
9,80120,2.0,1409788800
9,98324,4.0,1409270400
9,14393,5.0,1409097600
9,14536,5.0,1408838400
9,88636,5.0,1408233600
9,94362,4.0,1407715200
9,7136,4.0,1406419200
9,31107,4.0,1405555200
9,69641,5.0,1405468800
9,58202,5.0,1404259200
9,35151,5.0,1402099200
9,42525,4.0,1400371200
9,12403,5.0,1398729600
9,40692,5.0,1397606400
9,6058,4.0,1397260800
9,63894,5.0,1397088000
9,105109,5.0,1393632000
9,61089,5.0,1393545600
9,60020,4.0,1392940800
9,32759,5.0,1389657600
9,93475,5.0,1387152000
9,102152,4.0,1386115200
9,84579,5.0,1384992000
9,5939,3.0,1383696000
9,38130,5.0,1381449600
9,106937,5.0,1381104000
9,90693,5.0,1380499200
9,51099,5.0,1379808000
9,63005,5.0,1377734400
9,68864,5.0,1375401600
9,10365,5.0,1374278400
9,23695,5.0,1373587200
9,72415,4.0,1372636800
9,37914,5.0,1372118400
9,99547,3.0,1371600000
9,4333,5.0,1370476800
9,93078,5.0,1370476800
9,106304,5.0,1370390400
9,29347,5.0,1366502400
9,14729,4.0,1365552000
9,12297,5.0,1361232000
9,79048,5.0,1360713600
9,101869,5.0,1359504000
9,76273,1.0,1357171200
9,75831,5.0,1356998400
9,106668,2.0,1356566400
9,128801,5.0,1356393600
9,15716,5.0,1352419200
9,60719,5.0,1350000000
9,80919,5.0,1349740800
9,73777,5.0,1343088000
9,62585,5.0,1337040000
9,108188,5.0,1335916800
9,117485,3.0,1334707200
9,95388,5.0,1329004800
9,84309,5.0,1326585600
9,80316,5.0,1319414400
9,124700,4.0,1313971200
9,37486,5.0,1312502400
9,122144,5.0,1310947200
9,14249,5.0,1301702400
9,19892,4.0,1300060800
9,115053,5.0,1299456000
9,113755,5.0,1298332800
9,18224,5.0,1290384000
9,65418,4.0,1287705600
9,53344,5.0,1265328000
10,25691,1.0,1259971200
10,60227,1.0,1259971200
10,126332,1.0,1259971200
10,120299,1.0,1259971200
10,46524,1.0,1259971200
10,117729,1.0,1259971200
10,112088,1.0,1259971200
10,85970,1.0,1259971200
18,1729,5.0,1313971200
18,124149,1.0,1310947200
18,112408,5.0,1299369600
18,53832,1.0,1294876800
18,93516,1.0,1294617600
18,46365,1.0,1292284800
18,7973,4.0,1266624000
18,40578,1.0,1265760000
18,79976,4.0,1262908800
18,116006,5.0,1258934400
27,97966,1.0,1292889600
27,45069,4.0,1280707200
27,50907,1.0,1277942400
27,126290,5.0,1364169600
27,98903,5.0,1358985600
27,45015,5.0,1357689600
27,88629,3.0,1348272000
27,8107,5.0,1344297600
27,79685,5.0,1331510400
27,9928,5.0,1330905600
27,84890,5.0,1324771200
27,2283,5.0,1322179200
27,125233,5.0,1295481600
30,57662,4.0,1294185600
30,6273,1.0,1282262400
36,106020,5.0,1345334400
36,57378,5.0,1344988800
36,87814,4.0,1337385600
36,6331,5.0,1336608000
36,102800,5.0,1323475200
36,107323,5.0,1312934400
36,17099,1.0,1302739200
36,84584,5.0,1301961600
36,64979,4.0,1297468800
36,110531,4.0,1294444800
44,87637,5.0,1288828800
44,9706,5.0,1288656000
62,17367,5.0,1324425600
62,29891,5.0,1324080000
62,109498,4.0,1317427200
58,111588,5.0,1333584000
58,69211,5.0,1331942400
58,96134,5.0,1325808000
58,112659,5.0,1324771200
58,82722,5.0,1319328000
58,28432,5.0,1316044800
52,51714,5.0,1325721600
52,32766,5.0,1324252800
52,116440,5.0,1315872000
62,87134,5.0,1355443200
62,8555,5.0,1353110400
62,74290,5.0,1352851200
62,122124,5.0,1351382400
62,80865,5.0,1351296000
62,120972,5.0,1351123200
62,69491,5.0,1349481600
62,103751,5.0,1349395200
62,112033,5.0,1349136000
62,87114,5.0,1348876800
58,28152,5.0,1444089600
58,77304,5.0,1440374400
58,33300,5.0,1437523200
58,102432,5.0,1436054400
58,38071,3.0,1435017600
58,128781,4.0,1432425600
58,81399,5.0,1431993600
58,3476,5.0,1431820800
58,62034,5.0,1431648000
58,39278,5.0,1429228800
44,46604,5.0,1529193600
44,19884,5.0,1529193600
44,71942,5.0,1529107200
44,101879,5.0,1529107200
44,16019,5.0,1529020800
44,56995,5.0,1529020800
44,115396,5.0,1529020800
44,65900,5.0,1529020800
44,110928,5.0,1529020800
62,96646,4.0,1345507200
62,86074,5.0,1340236800
62,96773,4.0,1336262400
62,81553,4.0,1331769600
62,346,5.0,1331164800
62,5785,4.0,1330300800
62,84989,4.0,1326153600
62,51335,5.0,1325203200
62,111457,5.0,1324598400
62,107087,5.0,1324425600
52,17256,5.0,1425600000
52,48411,5.0,1421193600
52,62175,5.0,1416700800
52,22103,5.0,1416355200
52,76960,5.0,1409875200
52,27160,5.0,1405036800
52,41343,5.0,1404604800
52,91683,5.0,1401494400
52,63589,5.0,1400889600
52,38329,5.0,1399248000
58,77888,5.0,1427932800
58,43804,4.0,1427932800
58,121735,5.0,1427587200
58,70245,5.0,1427068800
58,36456,5.0,1426809600
58,26579,5.0,1426464000
58,64772,5.0,1422835200
58,256,5.0,1422662400
58,70221,5.0,1421020800
58,28774,5.0,1420934400
52,90828,5.0,1387584000
52,4865,4.0,1387238400
52,61612,4.0,1380672000
52,43724,4.0,1376006400
52,106424,3.0,1375660800
52,47364,5.0,1369699200
52,13874,5.0,1366156800
52,80721,5.0,1365638400
52,42281,5.0,1364515200
52,38256,5.0,1364256000
58,127980,5.0,1420588800
58,5372,5.0,1416787200
58,125738,4.0,1414886400
58,25079,5.0,1413590400
58,72436,5.0,1412640000
58,85007,5.0,1411516800
58,112681,5.0,1411344000
58,113389,5.0,1410652800
58,128405,4.0,1410134400
58,101265,5.0,1409097600
52,89396,5.0,1361577600
52,76209,4.0,1361577600
52,31818,5.0,1360368000
52,31939,5.0,1355875200
52,22298,5.0,1354665600
52,78480,3.0,1354320000
52,60368,3.0,1354320000
52,54181,4.0,1353888000
52,114988,5.0,1353628800
52,49266,5.0,1353369600
58,53956,5.0,1408752000
58,88838,5.0,1408665600
58,26200,5.0,1408665600
58,73195,4.0,1407974400
58,90807,5.0,1407196800
58,1938,5.0,1407196800
58,92201,5.0,1406592000
58,121937,5.0,1405814400
58,81692,5.0,1405468800
58,81292,5.0,1404864000
44,22607,1.0,1529020800
44,39092,5.0,1529020800
44,85761,5.0,1529020800
44,7058,5.0,1529020800
44,127185,5.0,1528934400
44,57446,5.0,1528934400
44,103967,5.0,1528934400
44,36745,1.0,1528934400
44,10891,2.0,1528934400
44,127592,5.0,1528934400
44,68193,5.0,1528934400
44,92314,2.0,1528934400
44,32116,5.0,1528934400
44,69039,5.0,1528848000
44,4830,5.0,1528848000
44,11559,5.0,1528848000
44,86587,5.0,1528848000
44,11038,5.0,1528848000
44,65998,5.0,1528848000
58,108150,5.0,1403395200
58,91962,5.0,1403308800
58,49851,5.0,1401926400
58,4274,5.0,1400716800
58,79492,5.0,1398816000
58,105666,5.0,1396915200
58,6502,3.0,1396828800
58,52237,5.0,1396828800
58,39605,5.0,1396396800
58,26816,5.0,1395964800
79,73101,5.0,1389571200
79,17812,5.0,1348876800
52,0,1.0,1353369600
52,106438,5.0,1351468800
52,57890,5.0,1350950400
52,107113,5.0,1349913600
52,60452,5.0,1349654400
52,15231,5.0,1349568000
52,59441,5.0,1349136000
52,91377,5.0,1349049600
52,59515,5.0,1348790400
52,120217,5.0,1344729600
58,6791,5.0,1394928000
58,16419,5.0,1394496000
58,50408,5.0,1392854400
58,108540,5.0,1390867200
